token_address,chain,token_name,total_holders,total_supply,total_circulating_supply,howmany_holders_exceeding_5_percent,total_top_10_balance,top10_percentage_of_total_supply,top10_percentage_of_circulating_supply,top_10_less_than_70_percent_of_total,top_10_less_than_70_percent_of_circulating
0x11682bd09d5576F2AF1CB858329440FE25f5c6FE,bsc,TriumphX,19,1000000000000000,1000000000000000,1,999312314854648,99.9312314854648,99.9312314854648,False,False
0x11815909F900DF7e357307101ce6FFC9B5C730F5,bsc,Starx,123,4000000000000000000000000,3999999999999999940654462,2,3544119772420869942411264,88.60299431052174,88.60299431052175,False,False
0x118D0D198De55895628554F52F3E54Ac364F14e2,bsc,NSR,17,10000000000000000000000000,9999999999999999880494646,3,9999886928228481758298112,99.99886928228482,99.99886928228482,False,False
0x11Dba02aD2fE2375e08f85e1D13f22F6a570Ef4E,bsc,Jsetcoin,42,100000000000000000000000000,100000000000000001531460224,4,94497804132681044121878528,94.49780413268104,94.49780413268104,False,False
0x12025E099ec3b31de9a3FcBc19d3e2CF302A51Ea,bsc,Seenvisan,70,13000000000000000000000000,12999999999999999911808975,2,12443600349775907839279104,95.72000269058391,95.72000269058391,False,False
0x1246c4F116D9eB1B71831420963B2B3ed23Ff882,bsc,SwirlToken,2,1000000000000000,1000000000000002,1,1000000000000004,100.0000000000004,100.0000000000002,False,False
0x124f582978f64D8eCec1FD9EAa58A24Bfc081aDc,bsc,Mendy,20,100000000000000000000000000000,100000000000000001777128504376,2,99999999770254794500706975744,99.9999997702548,99.99999977025479,False,False
0x126C97e08E0c503F7d95824ca663EBF1588D257a,bsc,Amazon Games,39,1000000000000000000000000,970892861183554368827079,3,877927950570398432624640,87.79279505703984,90.42480233093606,False,False
0x1277d2d098d3082D3c0Bbc737F023aD0fc2e7712,bsc,TheFoxiestBNB,105,1000000000000000000000,999957190120248190058,1,994854229359315174656,99.48542293593152,99.4896820772578,False,False
0x12b7bb13D049f155748a02807c6B4624771909ed,bsc,Gnosis Inc,2,1000000000000000,1000000000000000,1,1000000000000001,100.00000000000011,100.00000000000011,False,False
0x12CFc7eF12A0eeF7FcCAe3F89F0126D5414Bf406,bsc,Eroscoin,2,1000000000000000,1000000000000002,1,1000000000000004,100.0000000000004,100.0000000000002,False,False
0x12daC6bed84d4BE734B6185619322CB6397D1147,bsc,Mistelvagan,112,9000000000000000000000000,8999999997748200101682507,5,8179634653566366384128000,90.88482948407074,90.88482950681012,False,False
0x12e17b0Eb9afb995f5e0D1B78fDB28d2c9C7dEA8,bsc,ThePepe.AI,40,10000000000000000000000000,10000000000000000087564288,5,9027360206820853172666368,90.27360206820853,90.27360206820853,False,False
0x12E2a421018DE4bCf2E210E115875Af6D943A60F,bsc,BSE,21,10000000000000000000000000,10000000000000000010519805,3,9998598607240811719032832,99.98598607240811,99.98598607240811,False,False
0x13080BAc558263ed3D8fff9AcdB9Bb1eD96173C5,bsc,UnlimitedIP,54,1000000000000,1000000000000,1,990028933751,99.0028933751,99.0028933751,False,False
0x132580af06D863976fe34dd43b08ED14eCeda1A7,bsc,PAXE,30,10000000000000000000000000,9999999999999999808943609,4,9799098231738788099391488,97.99098231738787,97.99098231738789,False,False
0x132bfaf571e08ddA84E45Cea0AAe79eC9C211DfC,bsc,Layerium,30,30000000000000000000000000,29999999999999999425904640,6,24033838339089376812728320,80.11279446363126,80.11279446363126,False,False
0x13411DEe3f1252daE7695909Ac7BC36B4AE47Db6,bsc,Ikamo,20,100000000000000,100000000000000,2,99694226610239,99.694226610239,99.694226610239,False,False
0x138b27B7F84D93c891190e5a1F8059a6750e9AC4,bsc,MCL,22,14000000000000000000000000,14000000000000000000000000,3,13998283982379209352323949,99.98774273128006,99.98774273128006,False,False
0x13b08640e25A4692F8FA91AE93eB51D49A55E41E,bsc,Blacke Storm,92,100000000000000000000,100000000000000000000,1,99999891491571762035,99.99989149157176,99.99989149157176,False,False
0x13Bf0820F07c77A399C18D518b55D9Cf853c6d43,bsc,Alpine Team,24,10000000000000,10000000000000,1,9967711007231,99.67711007231,99.67711007231,False,False
0x13C312A2e6f61FF822c7EF34b07Ac6EAEB952b6B,bsc,PulseChain,27,1000000000000000000000000000,999999999999999986157513136,1,999991785389056341657518080,99.99917853890562,99.99917853890562,False,False
0x13e1Ff6E027f6BdE3FCB9337c514F2880eA3eb24,bsc,stefany,7,10000000000000000000000000000000,10000000000000000258646151790592,1,10000000000000000517292303581184,100.0,100.0,False,False
0x13f09027A97e6Bb3B5CE3D517Fd4c1A43ce03620,bsc,Jetpaks ,87,8000000000000000000000000,7999999999999999905997092,3,7330242380431219784417280,91.62802975539024,91.62802975539024,False,False
0x1404fb26a42Ee0eDdEd0257bE997b3E65F1303d2,bsc,Defi Investors,20,1000000000000000000000000000000000,999999999999999998396774607749120,5,971189538720634648248643573776384,97.11895387206346,97.11895387206346,False,False
0x141A84ac7e507091dC9194631A620EaCc7893a59,bsc,SHIBVERSE,23,5000000000000000000000000,5000000000000000019089221,3,4764550459455454878629888,95.2910091891091,95.2910091891091,False,False
0x142690d7709D12A7c8F82BE14D7B47E2579A4723,bsc,BABY ZOOSHI RISE,14,1000000000000000000000000000000000,702488713821574556818914073971200,3,404931348432555362597394911854592,40.49313484325553,57.64239915396051,True,True
0x142A9A18B2889f35722a894d9Da1b000a3BEFE46,bsc,Blue Benx Protocol,32,100000000000000,100000000000000,1,99861003986648,99.861003986648,99.861003986648,False,False
0x144f41D9eFB039109F9e51f5b9C5e7946e70C7a6,bsc,BABYSATOSHI,200,1000000000000000000000000000000000,516137030428429426401188895522816,0,23717541865242575972327613267968,2.3717541865242575,4.595202527041196,True,True
0x14522E91d3B3FA38A3e5c08Dbabb36fCa6b705cc,bsc,1MDB,111,1992641908442918516,1946300314219550436,1,1788796241381815766,89.77008030407275,91.90751439091801,False,False
0x145F56adaEd1F7642A58f608ec1E8Ad774847F9F,bsc,KARZ,58,9000000000000000000000000,9000000000000000024135401,3,8809843622578038824239104,97.88715136197821,97.88715136197821,False,False
0x149768cA2959FBC67f57EFCec255B6175873BD43,bsc,PUGKING,107,1000000000000000000000000000000000,933227758085303273487133245494186,2,845840005866716261875981941698926,84.58400058667162,90.63596732293092,False,False
0x14C3eAcBB19466dD52b29f4D86A7024a76213e62,bsc,METAREALTY,25,3000000000000000000000000,2999999999999999991943638,6,2813117918357828478697472,93.77059727859428,93.77059727859428,False,False
0x14C8f70d73602530AF47E1e793Aa3469A2F53086,bsc,WEB3 PAY,7,1000000000000000000000000,599045985391016401948675,1,198091970782032803897350,19.80919707820328,33.06790724133338,True,True
0x14Fb4cEa08901FEF1e6662C168Ce19ed3d21d70E,bsc,CATAMOTO,38,100000000000000000000000000,100000000000000000328995136,6,86520364620896682100391936,86.52036462089669,86.52036462089669,False,False
0x15022d020Ff2DCBB11627585A094b5c42Fa20Ac2,bsc,Doge World,21,1000000000000000000,1000000000000000015,6,971518691133262228,97.15186911332623,97.15186911332621,False,False
0x1518C3651387d7657BE52A510D9317A1665AF5C7,bsc,QASH,60,1000000000000,1000000000000,1,991372636311,99.1372636311,99.1372636311,False,False
0x152e21C81C7363DAf20fB6b050D18377ac1D410c,bsc,ArcticCoin,118,1000000000000000000000000,909329216615505381535752,2,805357021657227931548932,80.5357021657228,88.56605582901442,False,False
0x155E2653724ba4BEb37DdA955b2b429aE8b9eE2D,bsc,Flamexor,96,8000000000000000000000000,8000000000000000187403316,5,7444256299677456443375616,93.0532037459682,93.0532037459682,False,False
0x156FdeEA8208c8fc69e8D6268bf118AB7d649fFB,bsc,SRA COIN,37,12000000000000000000000000,11999999999999999965794921,3,11994593038979507409125376,99.9549419914959,99.9549419914959,False,False
0x15a8c1c67bea5EDfe54a19AC2813035e7D124276,bsc,Eclipse Token,26,1000000000000000000000000000000000,999999999999999998159197635608576,5,904106220954183190973707739725824,90.41062209541832,90.41062209541832,False,False
0x15cD68b66e5c193967fBBC3297a35d2b1468257a,bsc,Meta Hustle,21,1000000000000000000000000000000000,999999999999999983334131027148800,4,953863161785676738262743384064000,95.38631617856768,95.38631617856768,False,False
0x161C3A337019920c3F29e20627A32e958D8a6856,bsc,BNBGlobal V2,200,10000000000000000000,9920269450255355494,1,9280907623657829708,92.80907623657829,93.554995357701,False,False
0x1635984F4677E9dd1d9d2f42B8D10E1475699548,bsc,MLN,4,1000000000000000000,1000000000000000019,2,1000000000000000038,100.0,100.0,False,False
0x164500F5c1138d550a7085a91cf17A40890634c9,bsc,ApyFreedom,36,1000000000000000000000,999947511768597694421,1,999575062865987173952,99.95750628659871,99.96275315471792,False,False
0x167230676F8b93FB1ab2Bc8fc18F0F41a83076FC,bsc,Bitball Treasure,21,1000000000000000,1000000000000000,1,999420773887541,99.9420773887541,99.9420773887541,False,False
0x16750e939c3688A63bA5D194caf1c722D0b263E6,bsc,Celestial Coin,157,100000000000000000,100000000000000000,1,99997335318795021,99.99733531879502,99.99733531879502,False,False
0x17236C144b55248f6Aff4e124c38c41a87103C34,bsc,CTZ COIN,39,10000000000000000000000000,9999999963971203016024517,3,9994619098884028874883072,99.94619098884029,99.94619134893439,False,False
0x175ca90fa22D99E6a20586cdE04e33027FE2C96F,bsc,MoonOrca,200,100000000000000000000000,51340176530233695587868,0,1922227411540131389440,1.9222274115401314,3.7440997313442264,True,True
0x17a1C0C8e5d83E5A1964Ad9d6f9dF3cdF246B8D0,bsc,DigitalBloom,12,1000000000000000000000000000,1000000000000000000000000000,1,999999982517172417130510323,99.99999825171724,99.99999825171724,False,False
0x17bD3a3bDbCB3E3cE631a1Ccd463bc6c7F0440EB,bsc,Besanter,64,9000000000000000000000000,9000000000000000161145638,2,8543860925911634733432832,94.93178806568483,94.93178806568483,False,False
0x180bD91382E8d302655565644eCc8DDaECE0Bc5B,bsc,KRBA COIN,39,10000000000000000000000000,10000000000000000000000000,3,9989754168203708305532153,99.89754168203709,99.89754168203709,False,False
0x18154ecb31D9885429Eb3f371177F690Fd216313,bsc,Arriva,106,13000000000000000000000000,12999999997748200240460571,4,12477201193267619709321216,95.97847071744323,95.97847073406818,False,False
0x181DF579605208375941EC91E3a491Ef25159258,bsc,GBANK APY,20,38000000000000000000000000,38000000000000000463994880,2,36982691450816308168359936,97.32287223899029,97.32287223899029,False,False
0x183e7d9dBe0945aF2DF46AEe0EBFE017cffc5967,bsc,PirateCash,2,1000000000000000,1000000000000002,1,1000000000000004,100.0000000000004,100.0000000000002,False,False
0x1847c61656C68dcB7404006bac4049a7b49972bF,bsc,ShibaInuNFT,28,1000000000000000000000000,952087339438174103310321,2,878323523660317528686592,87.83235236603176,92.25241081124085,False,False
0x184ea5AbfB66F1DAF1bDFA5e976E87F84C857bA5,bsc,BnbFoxBoy,75,1000000000000000000000,996166775106622877657,1,988223483176701926400,98.82234831767019,99.20261424809408,False,False
0x1855646cA51a2Ea45B3406917EE9968cCe679f67,bsc,IRON,32,10000000000000000000000000,9999999994370500290237355,1,9979223828171111370063872,99.79223828171111,99.79223833788915,False,False
0x189062dbE1b5256D18572cf259F11E440E691F34,bsc,CPChain,2,10000000000000000,9834140581681509,1,9668281163363019,96.6828116336302,98.31343250647195,False,False
0x18C856DBa033fD3d2dACd7Db275c81854c79261b,bsc,Boson Protocol,76,1000000000000,1000000000000,1,984370525934,98.4370525934,98.4370525934,False,False
0x18CE4b291D3fDA360b954FDcFDEdaed2ad7BBe86,bsc,QUANT CLASSIC,21,500000000000000000000000,500000000000000000652628,6,489996989957737677324288,97.99939799154754,97.99939799154754,False,False
0x18E35418493c36197f8E846715000CFbFAAB92eA,bsc,Safeanime,200,1000000000000000000,692786400027072588,2,363235559454171511,36.323555945417155,52.43110422490641,True,True
0x18E46C4ceA940F41D5668281bc3d253A59424D19,eth,Pepe Popo,168,69420000000000000000,69419999999999998825,2,59103932773496132032,85.13963234441967,85.13963234441967,False,False
0x18F29f5069cE32cD0f8f106dcA0f4C2f77485977,bsc,Equilibria Finance,58,100000000000000000000000000,100000000000000000688807936,6,73708757513579227208744960,73.70875751357923,73.70875751357923,False,False
0x1929942A8F1C1b3C0Be4ebE06f113880A143E0ad,bsc,MILKY META,11,1000000000000000,1000000000000000,3,999999999999995,99.9999999999995,99.9999999999995,False,False
0x1947f6e8C95e51f6CA3D6Ee07B78c42a28a04969,bsc,BZER,25,10000000000000000000000000,10000000000000000185755037,3,9999573166076193320402944,99.99573166076193,99.99573166076193,False,False
0x195f83a8D7c6075006672bf3d48ceA40a15533E6,bsc,Emirates Plus Token,33,1000000000000000000000000,784835879981437364525379,3,567844069285131582308352,56.78440692851316,72.35195074141642,True,False
0x196066B259920dD7da6C578435d9Bd93aDe2db71,bsc,Detalx,132,10000000000000000000000000,9084823147338311743861368,3,6614222911072407850580243,66.14222911072409,72.80519173353699,True,False
0x1967ABfdc4ae7961C5a8A5395469222260C27c02,bsc,Watchtower,200,1000000000000000000000000,786276979145331268290560,1,527943362932973064421376,52.794336293297306,67.1447056108444,True,True
0x196d3BEb1D907894Eb5abF658554a7C48B9b16e6,bsc,Zoeetree,32,1000000000000000000000,999900024431551206883,3,998452284005073255392,99.84522840050732,99.85521148203782,False,False
0x19DFB30588A0E202B9895051c47Ec447761E434a,bsc,BabyPooCake,45,1000000000000000000000000,524845566181164738572425,1,49691088647095473359946,4.969108864709548,9.46775429745047,True,True
0x1A0d2B2593f14eaA7e61EA420b5e2fEfa656765f,bsc,PUMPITUP,36,100000000000000000000,98282901634131349000,1,96559138906299456203,96.55913890629945,98.24612145228599,False,False
0x1a1D7d81e43dbFcC90fE0bd8f3CF11a37BabCdC3,bsc,CelestialGlide Token,60,100000000000000000000,100000000000000003591,1,99999939419567607530,99.99993941956761,99.99993941956761,False,False
0x1A3802ee0ec542f20405DB2748316D29E025D5a8,bsc,Legalize,10,1000000000000000000000000,542660949679251041919162,1,85321899358502083838324,8.532189935850209,15.722874367306702,True,True
0x1A3b09Fb307E003e7861ffed9cc62DbE22146E21,bsc,MoonBus,200,80447821792520031642,72783339808854801870,2,57008447125835080640,70.86387904058289,78.32623135397732,False,False
0x1A59872bEfEbe1c70c3467e92b11a81B3f9b25CC,bsc,Forsokallt,139,11000000000000000000000000,10999999999999999932614712,4,10023987993752530566774784,91.12716357956846,91.12716357956846,False,False
0x1a6B0d44d934375B4D3479A9b7E8B5D746a0912e,bsc,Viacoin,2,1000000000000000,1000000000000000,1,1000000000000001,100.00000000000011,100.00000000000011,False,False
0x1aaf8734a338a41c70C568F43A1eBBf211a4901e,bsc,NOCTANFT,34,700000000000000000000000000,700000000000000000815529984,6,605045637922065296020996096,86.43509113172362,86.43509113172362,False,False
0x1ABcFAcFe004837DBED945503d6B34Cf63A32224,bsc,Prometeus,5,11400000000000000000000000,11399999999999999787915008,1,11399999999999999575830016,100.0,100.0,False,False
0x1ac5402F43110b93Aee9F32E6BC1481F43e0E91e,bsc,Shit Coin,115,1000000000000000000000,985360046009133700688,2,961566387113508413634,96.15663871135084,97.5852827611599,False,False
0x1AC89e03a3c5eFbb7953FE27d37760747E210Ab1,bsc,Private Yacht Token,129,100000000000000000,100000000000000000,1,99996989515138435,99.99698951513844,99.99698951513844,False,False
0x1AcA0F9F2c809F13725D576a730760A1eF43BD47,bsc,DOGEVERISE,97,1000000000000000000000000000000000,981760410406898066022653410111754,1,958548616427083184003715342954165,95.85486164270833,97.63569667978416,False,False
0x1AdA8bB610C59Aae25d8DD8f354282F5693CefB1,bsc,Yooshiba Inu,200,1000000000000000000000000,660809910927625005637632,1,198409839955567170813952,19.840983995556716,30.025251842401307,True,True
0x1aDB92fc6FA5b2EF52aAec49F237aFf0cDd4CEFe,bsc,BongKis,64,1000000000000000000,1000000000000000000,1,996418728326563320,99.64187283265633,99.64187283265633,False,False
0x1Ae38D2964aD3222168218c30409Fe81a7Ee1d03,bsc,Dogelon Mars DeFi,2,1000000000000000,1000000000000000,1,1000000000000001,100.00000000000011,100.00000000000011,False,False
0x1Ae52E431099Fa4F9B7021A402713B63a17Cc7f2,bsc,Tesla cars,54,922337203685000000000000000000,922337203685000008212007223296,7,678549067326540495206693732352,73.5684372933829,73.5684372933829,False,False
0x1b000aBc16A40ABEe05EB5dC267beA3a5359c322,bsc,CarbonZero,137,1000000000000000000000000000000,471424918979241656914319452286,5,943134797063931695857154546249,94.31347970639317,200.06044633916792,False,False
0x1b1356c7176D3E88E4e90Ea63958ca0ee6749613,bsc,SAFE MARS,13,100000000000000,100000000000000,1,99890566671074,99.890566671074,99.890566671074,False,False
0x1b6428734f8023b450a1475f5396821b0c2B41c9,bsc,KiteAI,40,1000000000000000000000000000,999999999999999996239939584,3,972966463109583974856392704,97.29664631095841,97.29664631095841,False,False
0x1b97f4b1ba923d1A98BC359f080180fbCf7615A4,bsc,BabyJDoge,100,1000000000000000000000000,524931894308851154772360,1,49863654285141543176708,4.986365428514154,9.499071179661176,True,True
0x1bd675eF251Fd17B8a08ED9F84f684a5a8B18707,bsc,SRV COIN,27,10000000000000000000000000,9999999999999999784465111,3,9994390220360096524795904,99.94390220360097,99.94390220360097,False,False
0x1BD8cA161F0b311162365248b39B38F85e238345,bsc,Bancc,200,3000000000000000000,2998907424842450342,3,2976208568744296017,99.20695229147654,99.24309580515488,False,False
0x1Be40403066D8683DAc4B919A3dc0eCfE03f278E,bsc,NationSky,8,1000000000000000000000000,905499703319562913310975,1,810999406639125826621951,81.09994066391259,89.56374073519859,False,False
0x1C05cF052B0777CD888E24F09c51cB6712FAa4Ed,bsc,KMBV,200,10000000000000000000000000,9999897548477614652891136,2,8717767240227932877094912,87.17767240227933,87.17856555995542,False,False
0x1C2cB858F6a223C7eF0Cb9357b10f0fFDDf23294,bsc,Islander,2,1000000000000000,1000000000000002,1,1000000000000004,100.0000000000004,100.0000000000002,False,False
0x1C693e3cC40543516f09D063b2E6a5BF46aA8D21,bsc,REGENT COIN,3,1000000000000000,1002316713146879,1,1004633426293758,100.4633426293758,100.23113583925038,False,False
0x1C787fabff50A2EE0363a80e6c5f3f81E602d397,bsc,FoxPirate,128,1000000000000000000000000000000000,975233265561285178956543950616487,1,950242421987520924665382822131807,95.02424219875209,97.43744963833026,False,False
0x1Cb79D581eee370A0a06Dd597Fa580f36Bb17A1B,bsc,Baby Elvy Dao,9,20000000000000000,20000000000000000,3,20000000000000000,100.0,100.0,False,False
0x1d3e71877E7381BeEBbb9024D73136C8E5475e46,bsc,BabyDogeCoin,28,1000000000000000000000000,1000000000000000013147264,3,955462444909369801834496,95.54624449093699,95.54624449093699,False,False
0x1d4047a8c78Eb865Ea50c9F056cA4522969924E5,bsc,EZEDAO,92,100000000000000000000,100000000000000003052,1,99999964244930844520,99.99996424493084,99.99996424493084,False,False
0x1D454960FF6CCcFCc359eFa70Db6cA16A2daD3d6,bsc,Loom Network,48,1000000000000,1000000000000,1,994844312049,99.4844312049,99.4844312049,False,False
0x1D6E0DCFf382FB84BD76900Ce9038abF3b2F53E5,bsc,DAB,25,10000000000000000000000000,10000000000000000000000000,3,9998898505751375999339676,99.98898505751376,99.98898505751376,False,False
0x1d6E86E216a41e929f2220c7F10dE0F6d289518c,bsc,Amasince,5,1000000000000000000000000000,1000000000000000000000000000,1,1000000000000000000000000000,100.0,100.0,False,False
0x1d7B42Fb6b67C64cc07f5041914ed4C4D4D6E1Ce,bsc,Tycoon,3,1000000000000000,1000000405489515,1,1000000810979031,100.0000810979031,100.00004054893516,False,False
0x1d961A1E88BF2F3212b2054336a30C767e75E90C,bsc,DefiRewards,40,1000000000000000,1000000000000000,4,927244502816134,92.7244502816134,92.7244502816134,False,False
0x1de2C2d8166304B0E6Ca6a83c592570BE9796F05,bsc,SINOVATE,18,1000000000000000,1000000000000000,1,999950852857609,99.9950852857609,99.9950852857609,False,False
0x1DED46F6EE96328352058064C3B086F07ef32C54,bsc,ApesStrong,7,1000000000000000000000000000000,1000000000000000017234361581568,1,1000000000000000034468723163136,100.0,100.0,False,False
0x1E14a8Fd06F0A700db52FaEeB9935821f3c52e81,bsc,Cadena,75,1000000000000000,1000000000000000,1,927566736965469,92.7566736965469,92.7566736965469,False,False
0x1e1CCE765268E890CA70761ec13BDC002abDa4Bb,bsc,Xrp Classic,2,1000000000000000,1000000001827287,1,1000000003654575,100.00000036545751,100.00000018272881,False,False
0x1E499ffe9B76D028ee132205518bF322A7a6b5d8,bsc,Egretia,24,1000000000000000,1000000000000000,1,999040786304757,99.9040786304757,99.9040786304757,False,False
0x1e73B4a35D1b2F56943EcE4451b2E931A5240365,bsc,Cash Moon,73,10000000000000000000,9999999999999999965,5,8640956059237854912,86.40956059237855,86.40956059237855,False,False
0x1e7a63c4c331D11aEFAF18507Fb073F4248B442F,bsc,Babe Pepe,50,100000000000000000000000000,99999999999999998869880242,2,97987845592460879720349696,97.98784559246087,97.98784559246087,False,False
