token_address,chain,token_name,contract_name,verified,owner,creator,is_hidden_owner,is_proxy,is_sellable,is_hardcoded_owner,has_source_code,has_abi,total_snippets,mint_function_detected_number,ownership_renounced_number,is_honeypot_suspected_number,delayed_trading_detected_number,transfer_cooldown_detected_number,high_tax_detected_number,blacklist_or_whitelist_detected_number,trading_disabled_possible_number,other_suspicious_detected_number
0x9364C2764d5260D93A42Df8F740d89C2D76285fa,bsc,Ares Protocol,TestToken,True,0xb331d34a791f1f70c81f406b2af54e3436b5919b,0xb331d34a791f1f70c81f406b2af54e3436b5919b,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x9435B00e1CC59C9497CeB35AA11DB286E83d615B,bsc,Super Baby Shiba,SuperBabyShiba,True,0xbb19039871ed8bd20a0321555c46aae436f2de30,0xbb19039871ed8bd20a0321555c46aae436f2de30,False,False,False,False,True,True,49,5,2,3,0,0,39,0,0,0
0x9487d6e397D8Fb2E6E0Ca909c1c31572AE97690D,bsc,KoalaBear,KoalaBear,True,,0x031e8680ec8c279e7d9ec26fee9f246c024013d1,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x9606f92947F080D5ce05d3cd52949d2Dc7D816C0,bsc,Salspace,Token,True,0xf752f5cfd291137a85c21dbbb5d2c235456c6da2,0xf752f5cfd291137a85c21dbbb5d2c235456c6da2,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0x9636CFefA568f3828Df489aE9F60Ea823D3f9dB8,bsc,APEMORNING,APEMORNING,True,,0x948ff3bc041ab9acd4228f39c4c0c59ebf292fdd,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x9944dd79c52B26c76D937ad70585f3D1ecFce0a1,bsc,POKOMON,ERC20Token,True,0x57527a0f887a26577511edeb64a740d846ded274,0x57527a0f887a26577511edeb64a740d846ded274,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
0x9945a429bf94F2D44e7E2Ab758FD0b749d6695E5,bsc,Quontral,,False,0xd1158c3812fadd95f7c801f653eddbe8539c1b0e,0xd1158c3812fadd95f7c801f653eddbe8539c1b0e,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x11682bd09d5576F2AF1CB858329440FE25f5c6FE,bsc,TriumphX,,False,0x23dcab18684b8738a3ba619f77568239ba595a0a,0x23dcab18684b8738a3ba619f77568239ba595a0a,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x011728ffc1F7a0342c3c66c8aaEd28E442750FF2,bsc,GIGOSWAP,,False,0xef81d00a44cc2d25a353b2a07f7fa9b0c742caf1,0xef81d00a44cc2d25a353b2a07f7fa9b0c742caf1,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x12025E099ec3b31de9a3FcBc19d3e2CF302A51Ea,bsc,Seenvisan,Token,True,0x9255242c82d9f3c94034e2000de57baf3390f5d5,0x9255242c82d9f3c94034e2000de57baf3390f5d5,False,False,True,False,True,True,16,1,1,0,0,0,13,1,0,0
0x13080BAc558263ed3D8fff9AcdB9Bb1eD96173C5,bsc,UnlimitedIP,TestToken,True,0x5414f9f7b0f6403a84d713493555003b175fe1e9,0x5414f9f7b0f6403a84d713493555003b175fe1e9,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x13411DEe3f1252daE7695909Ac7BC36B4AE47Db6,bsc,Ikamo,,False,0x22d7473121dcd722ebbe04eee97406b113cb9196,0x22d7473121dcd722ebbe04eee97406b113cb9196,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x14522E91d3B3FA38A3e5c08Dbabb36fCa6b705cc,bsc,1MDB,OneMDB,True,0xd6a3cb1c275d5926b93526563355d39e0713a6b4,0xd6a3cb1c275d5926b93526563355d39e0713a6b4,False,False,True,False,True,True,16,0,1,0,0,0,15,0,0,0
0x15022d020Ff2DCBB11627585A094b5c42Fa20Ac2,bsc,Doge World,DogeWorld,True,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,False,False,True,False,True,True,45,3,2,4,0,1,32,3,0,0
0x16750e939c3688A63bA5D194caf1c722D0b263E6,bsc,Celestial Coin,,False,0x69ca0292c6270b0749f2d2260c8a82c1417d0af7,0x69ca0292c6270b0749f2d2260c8a82c1417d0af7,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x17236C144b55248f6Aff4e124c38c41a87103C34,bsc,CTZ COIN,Token,True,0xc15880d69f42cb59d4e68f830958d9be6409a61a,0xc15880d69f42cb59d4e68f830958d9be6409a61a,False,False,False,False,True,True,3,1,1,0,0,0,0,1,0,0
0x18154ecb31D9885429Eb3f371177F690Fd216313,bsc,Arriva,Token,True,0x82b5ecf47f599050878ecec9359105d6fed1a528,0x82b5ecf47f599050878ecec9359105d6fed1a528,False,False,True,False,True,True,19,1,1,0,0,0,15,2,0,0
0x21702Db98d0b901A0b44F3C8f2022Dd181aA9F30,bsc,Santcoin,Token,True,0xec60b25a0d8b52946f7eb44d37e98b2535788576,0xec60b25a0d8b52946f7eb44d37e98b2535788576,False,False,True,False,True,True,20,2,1,0,0,0,15,2,0,0
0x21835B55fB1f32a871ee230a4d99E82DDC9d7C53,bsc,Queen Coin,QueenCoin,True,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,False,False,True,False,True,True,45,3,2,4,0,1,32,3,0,0
0x22631eF308ADcCCa21c6630B1FD171dcfb1b556C,bsc,Mountain goat TOKEN,MOGO,True,0x3df01e9852580e4327daf6d582d7ebb21e2c2aff,0x3df01e9852580e4327daf6d582d7ebb21e2c2aff,False,False,True,False,True,True,48,5,2,3,0,0,38,0,0,0
0x22663a2F416b3f4aA0D22e3eD07871342c3a4797,bsc,MOONRACE,Moonrace,True,,0x65b1804727c09d4bc1e360dc66f9c234d7cea657,True,False,True,False,True,True,50,5,2,3,0,0,40,0,0,0
0x25164DE9AdAbF846988feBdE544F70d89F385f13,bsc,Mad pepe,ERC20Token,True,0x36af7b42f9460178ff67acf9442191f7c6a6072f,0x36af7b42f9460178ff67acf9442191f7c6a6072f,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
0x26209d0886E7b0F156a9f4f6d3A6b37aCFc2F3De,bsc,Pepe in a memes world,ERC20Token,True,0x90aa208f91a96891a2b234b9e4f6502878a05dbd,0x90aa208f91a96891a2b234b9e4f6502878a05dbd,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
0x26558C327534e45b040a2Cf67Cf096467Cf3B1f3,bsc,SaTT,TestToken,True,0x0c51b26e6e59dd8f0194b35aedae34d79bc105db,0x0c51b26e6e59dd8f0194b35aedae34d79bc105db,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x26686Ee62b6a15EC7e319bFCa662CAd1f161c776,bsc,Global Token,SpecialToken,True,0x197627bb5afebd319f1b0e93355b681fa1dc95eb,0x197627bb5afebd319f1b0e93355b681fa1dc95eb,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x27148A8086536779b34F7Ab68308911e4f5B0fD2,bsc,HappyShihTzu,HappyShihTzu,True,,0x77a29e204dda4cbeef43d92a0ae9921c840fb675,True,False,True,False,True,True,13,0,1,0,0,0,12,0,0,0
0x27634f18A58999213E1660a72cBB286B779C4A7A,bsc,TheUndead,TheUndead,True,,0x03dc6b0ffb229669fdb820e03aaace0825ab3fdb,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x29250b3BDF47C61111B3211913426a170410cD20,bsc,AlloyX Token,,False,0x69ca0292c6270b0749f2d2260c8a82c1417d0af7,0x69ca0292c6270b0749f2d2260c8a82c1417d0af7,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x31582e4Dd4906f2eb71C0D7b141AA097FB715491,bsc,Zeronauts,Zeronauts,True,0x35cf833e43862cca9140e38c32860ad8c88688ef,0x35cf833e43862cca9140e38c32860ad8c88688ef,False,False,True,False,True,True,57,8,2,5,0,0,42,0,0,0
0x033314e798d5673AF5df6186F8d13A14E6700f97,bsc,WAGMI,WAGMI,True,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,False,False,True,False,True,True,45,3,2,4,0,1,32,3,0,0
0x33890Ee8BE8749f935F1461deaC91ED3588fCfa8,bsc,RET COIN,Token,True,0xb288406b5a6845840bdb6bd8c086a0f1963c546a,0xb288406b5a6845840bdb6bd8c086a0f1963c546a,False,False,False,False,True,True,3,1,1,0,0,0,0,1,0,0
0x34564A0ce29caaE66085F4D0b74389C0e1DF4694,bsc,STARSHIP,TestToken,True,0xc18e35d07de7bd927e5137260a920073bc588d88,0xc18e35d07de7bd927e5137260a920073bc588d88,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x34782a49402D407341F9D9F5159088371FA743dE,bsc,Squid Gamers,,False,0x59c3f39e850b2fca5afd7909cd7024c71e0baeae,0x59c3f39e850b2fca5afd7909cd7024c71e0baeae,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x35091e028A33CB4487F248F23940eaa404635E23,bsc,Eco Project,,False,0x253f442609b6f95ece01bdd384d9ba7dc847f669,0x253f442609b6f95ece01bdd384d9ba7dc847f669,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x035477FF8Ce0C501d6a59760A210c4b939B9a315,bsc,BSCharactbit,InitializableERC20,True,,0x1fbb719632ed73a5309863de304a2849e38af72f,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x37385E42790180EF497F5b60bEdEAfAE8961DE0F,bsc,LAF COIN,Token,True,0xc59c8da13297541a13160ea32853fecf756685fc,0xc59c8da13297541a13160ea32853fecf756685fc,False,False,False,False,True,True,3,1,1,0,0,0,0,1,0,0
0x38166eb5662A56715a40Ab12cf0df4778282B147,bsc,Cracker,,False,,0xf66268a7cf437e867e62f0dea15eded87cd3488c,True,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x38265f4bd9AB11D2e8FCc1AE2a6f95fb7d329C39,bsc, Marvel Metaverse,Marvel,True,0x6cb175872942ebfe81f3b4d4dd82c23ec40db63f,0x6cb175872942ebfe81f3b4d4dd82c23ec40db63f,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x39539EEd9497e7dDE6859B59AF033222B0c7f1b8,bsc,SMARTMETA CO,SpecialToken,True,0x31a10da30e0330e54cf89603c0ab6f5f678604b3,0x31a10da30e0330e54cf89603c0ab6f5f678604b3,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x39561b76E8Efb78d4e129BA838fb03F86d8951E2,bsc,GoldenShiba,Goldenshiba,True,,0x5dab767e3962e6fdc665e8a765c3b520d45af6a1,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x39837c1ecc9e70b3632745775fF988D588e2A8f9,bsc,MCNCOIN,ERC20Token,True,0xa7d43cdff673b17b360a1f19b9b3b273a50d1ebc,0xa7d43cdff673b17b360a1f19b9b3b273a50d1ebc,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
0x40965ffd3DBCe3965b396EB7F957e0305C0c436A,bsc,El Rey Bob,,False,,0x490f0420dc589630a01fb481b2ba6bb8bdd5128e,True,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x041164dE01b057F179aE005330Fa560E442fe364,bsc,HYCON,,False,0x0562f1f04df335e7b741110a976c3f3f281d90e2,0x0562f1f04df335e7b741110a976c3f3f281d90e2,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x43032B361C6fEC57de5c596f540f64108E4C4D16,bsc,Cellula,tokenNew,True,0xbd2794b2d485e286d0b5c7f76afbe9b41e3a6db1,0xbd2794b2d485e286d0b5c7f76afbe9b41e3a6db1,False,False,True,False,True,True,8,1,1,0,0,0,0,6,0,0
0x45166b1567bcF6d2ad407f30Df6c30EF32a80799,bsc,BITCAMP,SpecialToken,True,0x3bff414b8f9ffe1ea454be94de06b30024f1e8ac,0x3bff414b8f9ffe1ea454be94de06b30024f1e8ac,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x48722DB5082E9943C545EbaCaff7C6282911d154,bsc,DIGG,TestToken,True,0x0c51b26e6e59dd8f0194b35aedae34d79bc105db,0x0c51b26e6e59dd8f0194b35aedae34d79bc105db,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x48805df79415C16d726dC963646c956c8A420b8e,bsc,DOLLARMOON,SpecialToken,True,0x1ac7c17a38f29e997a5c31059cf7ce3e81a6d22e,0x1ac7c17a38f29e997a5c31059cf7ce3e81a6d22e,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x49079dcA24537d269bac9E0d4e7F8334fC380dFA,bsc,Cryptocean,,False,0x7c9ffbb8a97c1223c9674ce994bd8d20531eda33,0x7c9ffbb8a97c1223c9674ce994bd8d20531eda33,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x49136A084C9fB91e44AAFa89a9A312f57828CF1F,bsc,Avatly,,False,0x359c1d47037afe49cea9cd33726042880d816b0f,0x359c1d47037afe49cea9cd33726042880d816b0f,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x50643e437b24C6416D52B6d67435B1030565D23e,eth,Two Buttons Coin,TwoButtonsCoin,True,,0x69c01f304a40ce91615128eafb6ec3ad187a2d0c,True,False,True,False,True,True,2,1,1,0,0,0,0,0,0,0
0x52970CDf8aB2fD6948A20f8DA7dcB38C46252255,bsc,OG Coin,TestToken,True,0x554c3a4b34dd47553af9766463b39e87acff7746,0x554c3a4b34dd47553af9766463b39e87acff7746,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x56082Fe89Ae41f8f0Eb3577bCc70366135767C07,bsc,EtherMine,EtherMine,True,,0x40129e859820561ffe8a345013709855efbc4a63,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x56379D5fBc07dCBDE39FDA6a2078F00B6a91E812,bsc,MetaSwap,MetaSwap,True,0x952c9772fdbc0c1874e5c89f6565cd35bf7d27c1,0x952c9772fdbc0c1874e5c89f6565cd35bf7d27c1,False,False,True,False,True,True,63,5,2,3,0,0,53,0,0,0
0x58115cD88e2e912f8124aE35623829b93D83203e,bsc,LOCO META,LOCOMETA,True,0x8ef0493da209ba6e44994c9dce5b752a361707b4,0x8ef0493da209ba6e44994c9dce5b752a361707b4,False,False,True,False,True,True,5,3,2,0,0,0,0,0,0,0
0x58680cdC33488b1bc092A146aA7982e59807F980,bsc,TempoRoot,,False,0x3fe9e003fc21945e7da5afddd96bae1771ee19eb,0x3fe9e003fc21945e7da5afddd96bae1771ee19eb,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x0590430a8CCb0E432C6380087734894Af0c4b4aa,bsc,Dumptesla,DumpTesla,True,,0xc9d89b7fe74513dc5512c4841a49c8858769a525,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x0606470EBaf2fe41Db4d709a72F0cc93e1e1428c,bsc,BAO Finance,TestToken,True,0xc18e35d07de7bd927e5137260a920073bc588d88,0xc18e35d07de7bd927e5137260a920073bc588d88,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x61624A9FB000A74B0d59eEBdc5513eB58Ce67f7b,bsc,CPA,,False,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x62930e825c4b01d5b96c9f44F85BB88513e93A9B,bsc,GGM TOKEN,,False,0xce471477e5bc464665cee95a8dfa8a9211f19072,0xce471477e5bc464665cee95a8dfa8a9211f19072,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x67420C5aBA81eC0824D40452cDD5E4069440bc07,bsc,Frozen Floki,FrozenFloki,True,0x952c9772fdbc0c1874e5c89f6565cd35bf7d27c1,0x952c9772fdbc0c1874e5c89f6565cd35bf7d27c1,False,False,True,False,True,True,63,5,2,3,0,0,53,0,0,0
0x67691EB678d3f8b1cFeE4DeB23295DE7f75e1329,bsc,Ycash,TestToken,True,0x3fa6c1c71b33733fb9f8117dc54b0e407d8c2195,0x3fa6c1c71b33733fb9f8117dc54b0e407d8c2195,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x68650fD93f35f711cD13F3522dEF520cbEB53Ab6,bsc,Ridotto,,False,0x624be9bc11e8fada9649378922195bc459ce405a,0x624be9bc11e8fada9649378922195bc459ce405a,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x69269b3Cc98132F8Df93F8D3465E5cc161A2AE0d,bsc,IGNITE BNB,SpecialToken,True,0x7f49c855b8990210b7c2e2dfae9a87c5dda8097c,0x7f49c855b8990210b7c2e2dfae9a87c5dda8097c,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x69596b940F29E189707A875c8CB75942Fc25BcaF,bsc,BabyEverything,BabyEverything,True,0x2f944fdf1ae45ac0b2f272c3876c67643bd4f68c,0x2f944fdf1ae45ac0b2f272c3876c67643bd4f68c,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x69870deb51C328d61fECc752Ac9aa66F2309F304,bsc,SAFEBLADE,CoinToken,True,0x000000000000000000000000000000000000dead,0x02d30a7e05f1a764430a9e45aea0aa393b1f4d6c,False,False,True,False,True,True,51,6,2,3,0,0,40,0,0,0
0x69926bcbBE6e5a8a98d29586C76143261c9a7905,bsc,SummerDoge,SummerDoge,True,0x5637fa87f379920316779d42d00a460c5c1079a2,0x5637fa87f379920316779d42d00a460c5c1079a2,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x71485A07Dc814Be5294A180976ec27c60B88e4a1,bsc,FrontVault,FrontVault,True,0xb2ad4a830e3a2b235a1fde1ef8b2242816508757,0xb2ad4a830e3a2b235a1fde1ef8b2242816508757,False,False,True,False,True,True,45,3,2,4,0,1,32,3,0,0
0x72379e0dD1F45ceE23A40661Bbec6467a229A7f5,bsc,dTriangulum Token,,False,0x69ca0292c6270b0749f2d2260c8a82c1417d0af7,0x69ca0292c6270b0749f2d2260c8a82c1417d0af7,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x0739939cb8b760bfA4209eEB9D94b2E0e3fa4AF1,bsc,RealmOfBinance,RealmOfBinance,True,0x1c9be36659def2c9a2a2b202795d35411cbc0799,0x1c9be36659def2c9a2a2b202795d35411cbc0799,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x76026f29Fe55395a28b640Ae815eA98C23866651,bsc,Me Centraland,,False,0x624be9bc11e8fada9649378922195bc459ce405a,0x624be9bc11e8fada9649378922195bc459ce405a,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x78292dacB8853A1566628Ee8c95296A07a9ab1B4,bsc,Bitcoin Diamond,TestToken,True,0x554c3a4b34dd47553af9766463b39e87acff7746,0x554c3a4b34dd47553af9766463b39e87acff7746,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x79142A7c4F50694F4FBc3a788B41Cee917defDa2,bsc,SOLX,,False,0xbede7689c91dc7193cc4b2b9b6f45d211a244b69,0xbede7689c91dc7193cc4b2b9b6f45d211a244b69,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x79338E2f2b2608b69263059934d1a8741b8E0Ae4,bsc,Social SpaceX Coin,SocSpaceX,True,0x3aaa693150a9fbfc220e6e5ddde39b6a6093548e,0x3aaa693150a9fbfc220e6e5ddde39b6a6093548e,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x79987e65e985BC15814DDD9c2C9f52F5228e808E,bsc,Crypto Club,,False,0x624be9bc11e8fada9649378922195bc459ce405a,0x624be9bc11e8fada9649378922195bc459ce405a,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x82157dF5D9a6726E3691860BAE3706DB23D4a77D,bsc,VOYGER 1,SpecialToken,True,0x99da88ef7b32ed0c073ec24c6ab1a5d8be8a9c78,0x99da88ef7b32ed0c073ec24c6ab1a5d8be8a9c78,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x82646BF6cfd527b6B986923a43e9dE6BCAf65fF4,bsc,Royal Cat Token,,False,0x095e1b49bc3d691807e0230e6af4ad5d22defb63,0x095e1b49bc3d691807e0230e6af4ad5d22defb63,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x83192cb5Ab04853dE08B4697bb20B931f214DCE4,bsc,Moon Sense,,False,0x4a4dc023c9bd472b67f2080f1df4b944382b11a4,0x4a4dc023c9bd472b67f2080f1df4b944382b11a4,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x85971B699d98ea7604512baF50FB9E2e5e99003C,bsc,Lightning Cat,LightningCat,True,0x952c9772fdbc0c1874e5c89f6565cd35bf7d27c1,0x952c9772fdbc0c1874e5c89f6565cd35bf7d27c1,False,False,True,False,True,True,63,5,2,3,0,0,53,0,0,0
0x86442D4C674aA93A23d82d4df8BabfBEbBeA4af9,bsc,OSTC,Token,True,0x35547bc3dee569831841e971d6e31cf9835bbf76,0x35547bc3dee569831841e971d6e31cf9835bbf76,False,False,True,False,True,True,3,1,1,0,0,0,0,1,0,0
0x87095e40ab3AF25065A3AB59c0A33669272770F9,bsc,Gnosis Guard,,False,0xe52fd7050308a3c8f91f357321fba06ddf27f369,0xe52fd7050308a3c8f91f357321fba06ddf27f369,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x89571f788930fc86d9991052e60cA7DFbCc10950,bsc,Azbit,,False,0x3abbf065a8a8856cc439196800b858d6c339e4a4,0x3abbf065a8a8856cc439196800b858d6c339e4a4,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x0899726ad4BE4dC406A4721cFb6fb5b1F7cFcAa7,bsc,Sir Floki,SirFloki,True,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,0x10316ffdfdba52a244c8461c7dfda420bcf7538b,False,False,True,False,True,True,63,5,2,3,0,0,53,0,0,0
0x91443F7F98132Ea52e7601166C44f78f5434F1F3,bsc,LIBERO LITE,LIBEROLITE,True,0x6f6c39310fb89a5f736379a08cc935bb82734f88,0x6f6c39310fb89a5f736379a08cc935bb82734f88,False,False,True,False,True,True,5,3,2,0,0,0,0,0,0,0
0x92319d8B5a65857F33408492270D07779693Bcc7,bsc,Electra GalaxyX,,False,0x33551b8967abbd02ff8ab47bd9a7d86f7625d5f0,0x33551b8967abbd02ff8ab47bd9a7d86f7625d5f0,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x92389CE27f10cf50F856B2C8318e523b697D7330,bsc,NoArtrix,,False,0xd26a1fecea17aad8d3e5c2b341436624b21d3289,0xd26a1fecea17aad8d3e5c2b341436624b21d3289,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x93508fBaf305F29262a6C6694D7744E09cE4Df51,bsc,LFG Bullrun,,False,0x6001781bf70b04df6253fc7a40dd6efa43d766d8,0x6001781bf70b04df6253fc7a40dd6efa43d766d8,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x94116c33A12c17621c60a86aeC6d420067f7F0Ed,bsc,BUMBLEBEE,SpecialToken,True,0xd814d5a0e78ec40cb19828e463152e26d45a0583,0xd814d5a0e78ec40cb19828e463152e26d45a0583,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x98324ef146a076b3F29463d3b83Cd96ca57299CE,bsc,PumpPancake,$PMPCAKE,True,0x83c69ae77e7cd0a4712dbba609805da8f818c082,0x83c69ae77e7cd0a4712dbba609805da8f818c082,False,False,True,False,True,True,53,5,2,3,1,0,39,2,1,0
0x98937c8F8da99B25F96921Abe58f45ddDD03489A,bsc,SpaceLion,SpaceLion,True,,0x7ff68fec9adec3fe13d67ae0511d8831d7231019,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x099521b4BA89F80d5b717ee4e363FA11c77f9610,bsc,PI CONNECT,SpecialToken,True,0xb80b95ea740c72f2cf46676f72b15edc829949a9,0xb80b95ea740c72f2cf46676f72b15edc829949a9,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0
0x113852628b0F7A4f5f687deEFdC9DA250582be95,bsc,BabyDot,SLK,True,0xdc2a948c9b815b1a9845d991ed145291e924a58e,0xdc2a948c9b815b1a9845d991ed145291e924a58e,False,False,True,False,True,True,2,1,1,0,0,0,0,0,0,0
0x11815909F900DF7e357307101ce6FFC9B5C730F5,bsc,Starx,,False,0x34f38c809ccc991016826456e1712ed9526411b8,0x34f38c809ccc991016826456e1712ed9526411b8,False,,False,,False,False,0,0,0,0,0,0,0,0,0,0
0x132580af06D863976fe34dd43b08ED14eCeda1A7,bsc,PAXE,ERC20Token,True,0xbfd337364391fa0893817cae1ca8520d2916d8ee,0xbfd337364391fa0893817cae1ca8520d2916d8ee,False,False,True,False,True,True,9,1,2,0,0,0,0,6,0,0
0x142690d7709D12A7c8F82BE14D7B47E2579A4723,bsc,BABY ZOOSHI RISE,BABYZOOSHIRISE,True,0x93208d259a1a97d206ad7fb92db5ee80fb63c18b,0x93208d259a1a97d206ad7fb92db5ee80fb63c18b,False,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x149768cA2959FBC67f57EFCec255B6175873BD43,bsc,PUGKING,PUGKING,True,,0xefcba9be7c593998c97d3b88de3811a29673bf13,True,False,True,False,True,True,49,5,2,3,0,0,39,0,0,0
0x1635984F4677E9dd1d9d2f42B8D10E1475699548,bsc,MLN,,False,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,0x6fbe515cf3d13edacecbbd49b7aaf3c38e456066,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x164500F5c1138d550a7085a91cf17A40890634c9,bsc,ApyFreedom,ApyFreedom,True,0x50f8b1c126e33f2d56d4673d7f1556b16993761a,0x50f8b1c126e33f2d56d4673d7f1556b16993761a,False,False,True,False,True,True,63,5,2,3,0,0,53,0,0,0
0x167230676F8b93FB1ab2Bc8fc18F0F41a83076FC,bsc,Bitball Treasure,,False,0xdc8d7dabaf9dd8d493c35244153c83063b971c2b,0xdc8d7dabaf9dd8d493c35244153c83063b971c2b,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x1855646cA51a2Ea45B3406917EE9968cCe679f67,bsc,IRON,IRON,True,0xe1bccaa2b36231d5b31cb5c6490dc55ddab2e226,0xe1bccaa2b36231d5b31cb5c6490dc55ddab2e226,False,False,True,False,True,True,7,2,1,1,0,0,3,0,0,0
0x189062dbE1b5256D18572cf259F11E440E691F34,bsc,CPChain,,False,0x8174aa08e600ff7125cb8eeb985f7a12075ab09b,0x8174aa08e600ff7125cb8eeb985f7a12075ab09b,False,,True,,False,False,0,0,0,0,0,0,0,0,0,0
0x1929942A8F1C1b3C0Be4ebE06f113880A143E0ad,bsc,MILKY META,MILKYMETA,True,0xca9606fd245d8c892a7894af9fa09d18d49a15a2,0xca9606fd245d8c892a7894af9fa09d18d49a15a2,False,False,True,False,True,True,5,3,2,0,0,0,0,0,0,0
0x196066B259920dD7da6C578435d9Bd93aDe2db71,bsc,Detalx,,False,0x6ff57a797cb2e4e38e6739092bcd91857496d13c,0x6ff57a797cb2e4e38e6739092bcd91857496d13c,False,,False,,False,False,0,0,0,0,0,0,0,0,0,0
0x20212168f1ad821A68f88d0428D4Df1a56E1D35A,bsc,Chronicle,TestToken,True,0x639b94afdee29a5759f57ee45ce9204b627204f1,0x639b94afdee29a5759f57ee45ce9204b627204f1,False,False,True,False,True,True,19,0,1,0,0,0,15,3,0,0
0x228257A1c41a34f3A8f0A7f57CD7a7b987179856,bsc,BRAY COIN,Token,True,0x0138b155a6f47b405cac0dac7077b0c8c29f8e86,0x0138b155a6f47b405cac0dac7077b0c8c29f8e86,False,False,False,False,True,True,3,1,1,0,0,0,0,1,0,0
